Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Agaricus_bisporus32.png,Agaricus_bisporus,1049.6142424242425,1376.3408835833077,1119.9959595959594,1348.7445158657283,0.11823301355357367,0.08651789786133507,0.10602962125793354,0.09055472132432447,19.472222222222225,23.04019997959392,20.58888888888889,22.90735639220488,8.95016327847428,9.061745221041317,9.010110484932577,9.052204726699134,0.00031261605958575657,0.00023088790468742422,0.00026248342005917764,0.000230591213886054,0.017680951885737275,0.015194996041046679,0.01620134006985773,0.015185230122920562,0.9129278550884403,0.8859850020682905,0.9071841767454181,0.8882614881094754
Agaricus_bisporus33.png,Agaricus_bisporus,1781.7441414141413,2034.6663605754516,1616.6449494949497,1907.6924803591476,0.04219710063268359,0.03759785582604193,0.04492305933175626,0.03875961373352161,30.737474747474746,32.82879298030814,29.097676767676766,32.085705540251,9.280722359422379,9.299830941163979,9.265845168566482,9.3028949825259,0.00011323844505662688,0.00011074374543779338,0.00011553412917049282,0.00010923947102382825,0.01064135541444918,0.010523485422510614,0.010748680345535113,0.010451768798812393,0.7914889167535194,0.7630402077076255,0.811362967298403,0.7778224678190728
Agaricus_bisporus34.png,Agaricus_bisporus,762.7922222222222,1054.1952861952861,822.4669696969696,1086.7514539332722,0.1018425269516251,0.08333414539167126,0.11239263687082915,0.08294590103118193,15.893434343434341,19.04356698296092,15.67262626262626,19.519334761759005,8.523241805840525,8.627177294919699,8.491382699381928,8.641589379513855,0.00029754616875828994,0.00025865712267532734,0.00031039689827568615,0.00025648139013194533,0.01724952662417986,0.01608282073130604,0.017618084409937597,0.016015036376229225,0.7812751636170315,0.6984416189756429,0.765720770885852,0.689003159546815
Agaricus_bisporus35.png,Agaricus_bisporus,1509.371212121212,1701.6462605856543,1167.9746464646469,1794.2870115294356,0.07088059451705757,0.06590703168991655,0.08149406510277563,0.06274543241348493,25.308585858585857,27.009794918885824,22.040707070707075,27.738292011019283,9.106530313330461,9.121771966093455,9.02806894917011,9.141281162012378,0.00016841648811345786,0.0001621389203979725,0.0001939955106621774,0.00015887011648112095,0.012977537829398067,0.01273337820053942,0.013928227118415947,0.012604368944184432,0.8547952661385744,0.837214581115685,0.8877930476712566,0.8283584809974364
Agaricus_bisporus36.png,Agaricus_bisporus,639.1951515151516,841.7006427915519,612.5314141414142,897.0814202632384,0.27252625225057636,0.20214182530949396,0.27620478194212505,0.20243237740823977,12.119393939393941,15.07642077339047,11.838282828282829,15.490562187531882,8.166290432193701,8.413422107536741,8.1869117278037,8.401651356467129,0.0013487501275380063,0.0008398535821526054,0.001176232017141108,0.0008656656818718206,0.036725333593284164,0.028980227434452707,0.03429623911074081,0.029422197094571653,0.9150954788828299,0.8889720625384918,0.9189353845347584,0.8816687917618008
Agaricus_bisporus37.png,Agaricus_bisporus,714.2042424242426,1042.6279971431486,590.5687878787879,916.4049586776858,0.1285614681552231,0.07960219342568783,0.10575440872541832,0.08583693949875582,15.496363636363641,20.331088664421994,14.96010101010101,18.68166513621059,8.973873890922464,9.154687192402601,8.993596754295503,9.112037227669006,0.00018752678298132852,0.00013795081243362647,0.0001687072747678808,0.00014589900284928313,0.013694041878909546,0.011745246376029176,0.012988736457711382,0.01207886595874311,0.9001456257980623,0.8539620876060485,0.9173172326955431,0.8716482315581289
Agaricus_bisporus38.png,Agaricus_bisporus,1038.078484848485,1222.8081828384861,774.1867676767677,1243.9052137536987,0.08592065159870063,0.07692683567428708,0.09828095901246993,0.06819735748815588,20.500101010101012,22.164370982552803,17.69888888888889,22.93633302724212,9.198757682016323,9.231144099976392,9.13023890087905,9.267018560292026,0.00015321395775941233,0.00013576987478846602,0.00016600857055402518,0.00013037218424423818,0.012377962585151578,0.011652033075324924,0.012884431324432802,0.011418063944655336,0.8605299785638693,0.8356627904403382,0.8966703075744842,0.8328289133393804
Agaricus_bisporus39.png,Agaricus_bisporus,443.8964646464647,686.9261299867361,416.2223232323233,648.8802163044587,0.20111040594216384,0.1469626814192768,0.19904756334632978,0.14761321804499994,9.860303030303031,13.850933578206305,10.600707070707072,13.19038873584328,8.371234002770164,8.628014974252766,8.45848569905646,8.598190025672755,0.0004230231609019489,0.00030573206315941294,0.0004121365166819712,0.0003098805292768185,0.02056752685429021,0.0174851955424986,0.020301145698752354,0.01760342379416057,0.9561040259371357,0.9317315008333495,0.9587187220986733,0.9355109513481265
Agaricus_bisporus4.png,Agaricus_bisporus,830.0456565656567,1274.4678094072033,1020.1274747474748,1161.9247015610651,0.05488474679483787,0.044710609160246315,0.04794370612764208,0.043785344344851145,21.09818181818182,26.088664421997752,23.554141414141423,25.298642995612692,9.141810535154681,9.21791044248136,9.17510786650457,9.207536796173468,0.000128099173553719,0.00011810896445426625,0.00012410468319559232,0.00012052413167945597,0.011318090543626121,0.010867794829415314,0.011140228148273819,0.010978348312904632,0.8256755128118711,0.7336485143396272,0.7857996327471687,0.7571394512910885
Agaricus_bisporus40.png,Agaricus_bisporus,453.401313131313,741.4316906438116,518.8123232323233,740.8052239567392,0.5127392763171711,0.471964695239504,0.5299396975966945,0.4693806636009782,9.237070707070703,12.231404958677683,9.776363636363635,12.331190694827058,5.972885301960416,6.16902404154079,5.9191770928217515,6.167191199589984,0.04070465768799102,0.033541878859147035,0.042623630241812066,0.033392096850371054,0.20175395333918741,0.18314442076991325,0.206454910917159,0.18273504549037947,0.9519566226965334,0.9218985821188141,0.945069438536482,0.9219647246983664
Agaricus_bisporus42.png,Agaricus_bisporus,837.3653535353536,999.3493521069279,361.5481818181818,922.8298132843587,0.2569345245005872,0.22095452292362347,0.3122096166568741,0.23465677121325176,13.770202020202019,15.901540659116417,9.250404040404042,15.103050709111317,7.957272308105582,8.120378214062255,7.777398934691389,8.076833281586206,0.0031856902356902374,0.0027987467905472565,0.004225716763595552,0.0029492314880633324,0.05644191913542839,0.05290318317972234,0.06500551333229784,0.0543068272693529,0.8897771887509112,0.8689655002640904,0.952388551923753,0.8789977282757833
