label,kontras0,dissimilarity0,homogenitas0,entropi0,asm0,energi0,correlation0,kontras45,dissimilarity45,homogenitas45,entropi45,asm45,energi45,correlation45,kontras90,dissimilarity90,homogenitas90,entropi90,asm90,energi90,correlation90,kontras135,dissimilarity135,homogenitas135,entropi135,asm135,energi135,correlation135
sampled_infeksi,2130.0644016064257,16.77216064257028,0.8679439304645737,1.0723737697732458,0.3949397889711456,0.6284423513506594,0.7307213081348836,3052.004226583754,24.031529343179166,0.8107870907263637,1.167557382610987,0.3552074911777211,0.5959928616835282,0.6149070564354251,2461.4935161290323,19.38183870967742,0.8473965582065076,1.11037557338117,0.3791068402705515,0.6157165259033994,0.6895404381485752,3124.6266096514046,24.603359131113425,0.8062847731152261,1.1736908333129097,0.352662609386894,0.5938540303701693,0.6055564177297282
sampled_infeksi,2130.0644016064257,16.77216064257028,0.8679439304645737,1.0723737697732458,0.3949397889711456,0.6284423513506594,0.7307213081348836,3052.004226583754,24.031529343179166,0.8107870907263637,1.167557382610987,0.3552074911777211,0.5959928616835282,0.6149070564354251,2461.4935161290323,19.38183870967742,0.8473965582065076,1.11037557338117,0.3791068402705515,0.6157165259033994,0.6895404381485752,3124.6266096514046,24.603359131113425,0.8062847731152261,1.1736908333129097,0.352662609386894,0.5938540303701693,0.6055564177297282
sampled_infeksi,1710.3217510040163,13.467100401606427,0.8939664134529439,0.997251656618575,0.4352553348494379,0.6597388383666963,0.7743585822111104,2947.005878352118,23.20477069568597,0.8172965977463039,1.1291076903352333,0.3824265238555365,0.6184064390476028,0.6098163951895486,2445.624661290323,19.256887096774193,0.8483803681779094,1.0816357018674685,0.40229974557752346,0.6342710347931108,0.6767632398803349,3011.5998309053066,23.713384495317378,0.8132920129630932,1.1339378648547154,0.3806298716407098,0.616952082126894,0.600629901873195
sampled_infeksi,2544.106843373494,20.03233734939759,0.8422748392204902,1.1286107118762008,0.36750829335010726,0.606224622850398,0.684301158854942,3893.2969620417152,30.65588159087965,0.7586300705491806,1.2455669890403327,0.3170719976261335,0.5630914647072298,0.5170470783476571,3156.3412419354836,24.85308064516129,0.8043185838849669,1.1873113528858559,0.34277119198751305,0.5854666446412751,0.6084808626435594,3768.4334352237256,29.672704214360042,0.7663711447474442,1.2364995773491825,0.32116720909364815,0.5667161627249113,0.5325064233043425
sampled_infeksi,1818.6257188755021,14.319887550200804,0.8872519703115002,0.8756773274578911,0.5406515703940259,0.7352901266806361,0.6861886050579612,3065.847292395388,24.14052986138101,0.8099288721391577,0.9821630535178176,0.4923905987778956,0.7017054929084534,0.46252354045879046,1992.1916451612901,15.686548387096774,0.8764915285082895,0.8909824081460688,0.5353881571279916,0.7317022325563806,0.6533876178595347,1919.3572938345474,15.11304955775234,0.8810069873630164,0.8755095108699025,0.5445371990179095,0.7379276380634551,0.6606062131878172
sampled_infeksi,1469.35837751004,11.569751004016064,0.9089052462796008,0.8192756682049709,0.5688511857550684,0.7542222389687727,0.7384787499067059,2434.8124433216735,19.171751522217903,0.8490506854729278,0.9144939846719697,0.5299470913337121,0.7279746501999311,0.5584537279204537,1875.1263225806451,14.764774193548387,0.8837491430514168,0.8635213857858983,0.552005687825182,0.7429708526080832,0.66326931112241,2347.33804305411,18.4829767169615,0.8544737729042708,0.90192985129827,0.5370565715047695,0.7328414368093342,0.570172631683371
sampled_infeksi,1899.9832449799196,14.96049799196787,0.8822081063248655,0.9359185628483349,0.4968405392171094,0.7048691646093688,0.7049417669104878,2734.658472600078,21.532743878740767,0.8304613470179742,1.0139225615720466,0.46464118114237396,0.6816459353230048,0.5702797229849541,2046.0416935483872,16.11056451612903,0.8731530258184509,0.9492834540349059,0.4924500827263268,0.7017478768947768,0.6803006311997699,2706.0866122528614,21.30776860041623,0.8322326960785579,1.0077096400012757,0.4685446256983125,0.6845031962659579,0.57182268041482
sampled_infeksi,1375.0458313253012,10.827132530120483,0.914752273321432,0.8068475848360382,0.5737385144110578,0.7574552887207653,0.7552175859034941,2522.0498769270635,19.858660448244592,0.8436422890931765,0.9221140256131801,0.5262199393715932,0.7254101869780939,0.5426156144255808,1911.2865000000002,15.0495,0.8815073465592065,0.8669604175340471,0.5506762180020812,0.7420756147469618,0.6563919459104421,2215.954246878252,17.448458636836627,0.8626190795487754,0.8906279337713389,0.542150100462997,0.7363084275376706,0.5951231126444124
sampled_infeksi,1305.3478232931727,10.278329317269076,0.9190732905583897,0.8182579079249315,0.5606178099062918,0.7487441551733756,0.7782694889619973,2650.294128125405,20.868457701774844,0.8356916225588713,0.9568464571195823,0.5041159496714169,0.710011232074125,0.5417342156119462,2304.886129032258,18.148709677419355,0.8571056336619802,0.929024964150021,0.5164846253902184,0.7186686478414225,0.6041829022967089,2576.27627471384,20.28563995837669,0.8402804541404935,0.9469605551660696,0.509727250720341,0.713951854623504,0.5513933461993414
sampled_infeksi,1625.3368192771086,12.797927710843373,0.8992351630950336,0.843995026832332,0.5569587386009903,0.7462966826946174,0.7140637603887349,2748.7627283326856,21.64380101049359,0.8295869356272358,0.951133183800563,0.5097138939184307,0.7139425004287325,0.5115497288254562,2061.6504032258063,16.233467741935485,0.8721853438793673,0.8916231874961704,0.5371604531737774,0.7329123093343278,0.6362019187378576,2301.445499479709,18.121618106139437,0.8573189398958643,0.9086041559214562,0.5312617422757915,0.7288770419458905,0.5880883668968586
sampled_infeksi,2099.2314538152614,16.529381526104416,0.8698554585359417,1.0689444328703779,0.39621074808470835,0.6294527369745153,0.7346946963687443,3513.7880068661743,27.66762210130846,0.7821582140814523,1.2060624186586302,0.3383669174103314,0.5816931471234051,0.5565298183513717,2931.0555322580644,23.079177419354842,0.8182854598724076,1.156612801175464,0.35987465712799166,0.5998955385131578,0.6302138905859129,3462.6579734651405,27.265023413111344,0.7853280859600036,1.2017269987961032,0.34040234690961274,0.5834400971047609,0.5627668143592472
