label,kontras0,dissimilarity0,homogenitas0,entropi0,asm0,energi0,correlation0,kontras45,dissimilarity45,homogenitas45,entropi45,asm45,energi45,correlation45,kontras90,dissimilarity90,homogenitas90,entropi90,asm90,energi90,correlation90,kontras135,dissimilarity135,homogenitas135,entropi135,asm135,energi135,correlation135
sampled_infeksi,422.81846702755905,12.10968257874016,0.2524335395589235,7.7599770002268595,0.015654705869958617,0.1251187670573788,0.9100994629652346,720.8558930133734,16.505311836020496,0.20627943272552876,7.986336286396002,0.013162982486206846,0.1147300417772383,0.8484201265717823,628.209015376984,15.119233630952381,0.2135769190503172,7.9226935775265215,0.013619712931468882,0.1167035257885077,0.8676082076999491,847.8061854371379,17.65299823633157,0.2039803426581909,7.999913359345511,0.013006396067380603,0.11404558767168768,0.8220980144463457
sampled_infeksi,422.81846702755905,12.10968257874016,0.2524335395589235,7.7599770002268595,0.015654705869958617,0.1251187670573788,0.9100994629652346,720.8558930133734,16.505311836020496,0.20627943272552876,7.986336286396002,0.013162982486206846,0.1147300417772383,0.8484201265717823,628.209015376984,15.119233630952381,0.2135769190503172,7.9226935775265215,0.013619712931468882,0.1167035257885077,0.8676082076999491,847.8061854371379,17.65299823633157,0.2039803426581909,7.999913359345511,0.013006396067380603,0.11404558767168768,0.8220980144463457
sampled_infeksi,267.685593011811,8.63035187007874,0.41207047211566045,7.127773097067741,0.021510856742416613,0.14666579949809913,0.9560172406525339,611.3754530683665,13.85939257592801,0.27453546075734026,7.476154385802857,0.016676447814976757,0.12913732154174778,0.8978352973134508,541.0475570436507,12.69438244047619,0.2831167940590841,7.417662325095081,0.016912212837970834,0.13004696397060114,0.9095014222767496,717.6688712522046,14.941484001007815,0.2697049673053354,7.497491124337099,0.016449256746080946,0.1282546558456298,0.8798833051631398
sampled_infeksi,317.8754921259843,12.00701279527559,0.18393391840603784,8.14241399706094,0.004286924101191953,0.06547460653712975,0.9260636111211862,728.368453943257,18.64554430696163,0.14089859300926286,8.413398381176789,0.0030733644233728375,0.05543793307269705,0.8292309289247158,656.4902033730158,17.416170634920633,0.16632892130071367,8.335245380205688,0.003950492414847883,0.06285294276999195,0.846086716270755,713.6750440917108,18.284139581758637,0.14200619104820997,8.403618562019805,0.0029696797954365532,0.054494768514386345,0.8324792467996329
sampled_infeksi,444.5012918307087,11.269131397637794,0.25525542497125664,7.713918167746446,0.007253719341423058,0.08516876975407744,0.9564831992059302,1070.9686289213848,17.503062117235345,0.2137734214366705,7.947008530927006,0.0061102145383933,0.07816786128834087,0.8927109524170973,578.0004340277777,12.543960813492063,0.24117106488781537,7.771743344033593,0.006724585631416919,0.08200357084552427,0.9425313984367378,346.6757999496095,10.748992189468382,0.26513572261973634,7.720461090867157,0.006518750665351104,0.0807387804301694,0.9649886857983063
sampled_infeksi,260.00984251968504,8.423228346456693,0.21591343343232133,7.897858039716508,0.001475159444459514,0.038407804473303525,0.9820277739961855,560.2764029496312,13.479127609048868,0.16348209989779738,8.129837692551526,0.0011962556049072794,0.03458692823751886,0.9609892516075542,337.35943700396825,10.289124503968253,0.3201043179720421,7.763246549308363,0.003648622896786029,0.06040383180549086,0.9764573139564866,511.28930461073315,12.510644998740236,0.1708629909371767,8.097639577913087,0.0011883956292407503,0.03447311458572826,0.9641696724482622
sampled_infeksi,366.0511195866142,9.93719242125984,0.2969914612062169,7.8764821921235795,0.003709578219937689,0.06090630689787133,0.9692994859798786,625.8002124734409,14.784589426321709,0.1671121190417284,8.216636853690769,0.002416778580092811,0.04916074226547857,0.9460579259287292,329.2379092261905,11.430493551587302,0.1892579420816841,8.096761327037633,0.0026665858400651923,0.05163899534329838,0.9718531857010688,595.2320483749056,14.139833711262286,0.17137616211875822,8.208970006483822,0.002332378973070523,0.04829470957641761,0.9483845140879239
sampled_infeksi,339.55788631889766,8.060100885826772,0.29562769836028596,7.810378946428406,0.0032234312515500036,0.05677526971798552,0.9743852281902863,673.3130858642669,14.002874640669916,0.18675931701324555,8.17770076301422,0.0021638496287826534,0.04651719712947732,0.9483265004476966,342.90314980158723,10.64050099206349,0.243598068873703,8.012231612250888,0.002538302828365142,0.05038157230937858,0.973737400409327,585.7559208868734,12.169627110103301,0.19991186017856233,8.102947891107672,0.0021992690770960455,0.046896365286619446,0.9547016730708632
sampled_infeksi,159.95552411417322,7.3809670275590555,0.33656121554473484,7.262440122928023,0.013447366738483478,0.11596278169517786,0.9813429296310574,700.9281964754405,14.790838645169352,0.23675975593820345,7.696500069779622,0.009101115203994075,0.09539976521980584,0.913554546379028,628.171130952381,13.860491071428571,0.24150751842907076,7.6491740029542585,0.009313366640782469,0.0965057855301042,0.9225195083366028,660.288989669942,14.381834215167547,0.23584596704040187,7.692576481545663,0.009004108814844395,0.09488998268966221,0.9184869931609492
sampled_infeksi,243.5169783464567,9.652805118110237,0.23230139340130013,7.805431917942326,0.0067188396095542195,0.0819685281651087,0.961820239932938,744.2359080114985,15.418260217472815,0.17612699107029312,8.08607287140477,0.005127475863417335,0.07160639540863187,0.875472129113637,525.3256448412698,12.617807539682538,0.1917691321179628,7.96500819050404,0.0054575333099096115,0.07387511969472274,0.9122388372214262,504.9676870748299,12.923847316704459,0.19089452167414053,7.99332114675977,0.0052241131048315305,0.07227802643149252,0.9154643444199843
