label,kontras0,dissimilarity0,homogenitas0,entropi0,asm0,energi0,correlation0,kontras45,dissimilarity45,homogenitas45,entropi45,asm45,energi45,correlation45,kontras90,dissimilarity90,homogenitas90,entropi90,asm90,energi90,correlation90,kontras135,dissimilarity135,homogenitas135,entropi135,asm135,energi135,correlation135
sampled_infeksi,403.4002214566929,9.150836614173228,0.40588355927297637,6.811643405797415,0.021577344912502322,0.14689229017379477,0.9623336474125271,693.1784776902887,13.499687539057616,0.3197456735410084,7.1612028692283065,0.01755892249501808,0.13251008450309765,0.9336745939691858,366.8043154761905,9.470610119047619,0.3885498218562132,6.874848649789799,0.019581174574140988,0.1399327501842974,0.9654612399494941,592.5313051146386,13.295351473922903,0.3003552432968576,7.1992629584976395,0.017822593796810636,0.13350128762229463,0.9430663532834522
sampled_infeksi,403.4002214566929,9.150836614173228,0.40588355927297637,6.811643405797415,0.021577344912502322,0.14689229017379477,0.9623336474125271,693.1784776902887,13.499687539057616,0.3197456735410084,7.1612028692283065,0.01755892249501808,0.13251008450309765,0.9336745939691858,366.8043154761905,9.470610119047619,0.3885498218562132,6.874848649789799,0.019581174574140988,0.1399327501842974,0.9654612399494941,592.5313051146386,13.295351473922903,0.3003552432968576,7.1992629584976395,0.017822593796810636,0.13350128762229463,0.9430663532834522
sampled_infeksi,455.44131397637796,7.502583661417322,0.5222750087007137,6.380061025669004,0.02274378279225308,0.15081042003871312,0.9602191776935524,960.461317335333,13.343207099112611,0.3703134569133766,6.840828610679667,0.0190189793329952,0.13790931561354078,0.9139580950111016,562.6123511904761,9.696924603174601,0.42795748434865516,6.607223876715876,0.020099519752200652,0.14177277507406227,0.9504794462297245,853.444003527337,13.079805996472665,0.35247268555050015,6.86552330796853,0.019262942058956414,0.13879100136160274,0.9233803318984348
sampled_infeksi,426.93270177165357,9.686269685039372,0.3651912454277474,7.062241733313176,0.007384841429839109,0.0859351001037359,0.9635229516130637,774.5227471566055,15.623984501937258,0.24490292025166277,7.535294415315111,0.004809383516474263,0.0693497189357986,0.9323287484437137,422.317894345238,11.509486607142858,0.32673013712125865,7.269801514629236,0.006970387076995149,0.08348884402718215,0.9635611719279942,624.5644998740237,14.825774754346183,0.24523714986137235,7.5311451161149385,0.004906879094031909,0.0700491191524341,0.945166188923936
sampled_infeksi,755.4553395669292,10.38939468503937,0.41583957149908707,6.756842153090348,0.009211816763477277,0.09597820983680243,0.9323624430429981,1514.2712160979875,17.619672540932385,0.300094847778628,7.165998508789841,0.007452558618899046,0.08632820291711768,0.8612455116951412,638.8436259920634,9.759300595238095,0.4135149637602429,6.753126915516707,0.009048988609477357,0.09512617205310722,0.9424443068890629,717.525321239607,10.64222726127488,0.3875048162070469,6.829094999230595,0.009123967233842576,0.09551945997461761,0.933985998769213
sampled_infeksi,634.8388287401575,8.466166338582678,0.40874501317869416,7.035022689955732,0.00488220703003906,0.06987279177218454,0.9469722326776101,901.5300587426572,12.60179977502812,0.30928734658971013,7.425373559167662,0.003606317114372702,0.06005261954630041,0.9232573399827577,260.93055555555554,6.461185515873017,0.4788166751990758,6.9245065193192765,0.007954346379755606,0.0891871424576189,0.9782577850484209,709.452380952381,10.758125472411185,0.31987669149330394,7.354278730583381,0.003609829288601679,0.060081854903137596,0.9398557199610067
sampled_infeksi,738.8439960629921,9.130167322834644,0.4303534499834233,7.0944706886277125,0.00621100167981586,0.07880990851292659,0.938570415220014,1072.7187226596675,13.626984126984127,0.291793490548585,7.557464110349919,0.0037384715736929587,0.061143041907423604,0.9094825236334607,332.988529265873,7.605716765873015,0.3899996729955717,7.192872636495938,0.005583932520490835,0.07472571525579956,0.9723555436737085,586.1434870244394,10.77236079617032,0.3101535358395697,7.475522642064081,0.0038600679580175438,0.06212944517712631,0.9508382869320241
sampled_infeksi,741.6963582677164,7.925442913385826,0.45655184468962134,6.985168476797818,0.006032781596813194,0.07767098297828601,0.9384268608119294,1104.396137982752,13.038182727159104,0.3196236616076765,7.491698412027924,0.0038797721838326007,0.06228781729867086,0.9064285965792218,343.95827132936506,7.297929067460316,0.4240851133903901,7.13914666236907,0.005892783636168588,0.07676446857868938,0.9714039135074235,888.1866969009826,10.742000503905265,0.33543876344137225,7.387014261631789,0.0038492525310003622,0.062042344660726376,0.9247272384546172
sampled_infeksi,373.0490895669292,7.016363188976378,0.48065412985776784,6.353107907825679,0.01715624109959157,0.130981834998566,0.9656089879209745,1036.8507686539183,14.764154480689912,0.32324960766609556,6.915719492565113,0.01315478922215088,0.11469432951175433,0.9016395389280079,692.3091517857142,11.046874999999998,0.4035472645380968,6.667825211515065,0.01403111202886826,0.11845299501856532,0.935508616559772,885.8112244897959,13.035210380448476,0.33681217657393503,6.826583522492544,0.013454597519793264,0.11599395466916913,0.9156511451298954
sampled_infeksi,437.3031496062992,9.417691929133857,0.39013256667150276,6.8107292247403235,0.008707324055273108,0.09331304332874964,0.9598380063557331,1155.6170478690165,16.87589051368579,0.2656878394701667,7.274710661210329,0.006635067691904093,0.08145592484223657,0.890779375256158,666.3170882936507,10.873511904761903,0.3798446802493702,6.889817493620135,0.00788799044646794,0.08881435946100123,0.9380774240155759,824.3647014361301,12.953514739229025,0.3025867236772219,7.0774991252208626,0.007266610067783448,0.08524441370426245,0.9215660491105704
sampled_infeksi,406.3922244094489,8.498154527559056,0.47954070233495194,6.392016045455871,0.03530245585881797,0.1878894777756806,0.9704081412736161,753.2019122609673,13.824709411323585,0.35423608768254305,6.848351417955625,0.028051314857983713,0.1674852675848945,0.944657803509358,391.3723338293651,9.742249503968253,0.4346187539978783,6.5383902557471725,0.033838957856001196,0.18395368399681805,0.9713793867763973,563.4913076341649,12.608969513731418,0.35881663299411887,6.815019895823492,0.028179376880321107,0.16786714056157956,0.9585272471274207
sampled_infeksi,505.7990895669292,6.718503937007874,0.5472734410912589,5.754136042367878,0.04385279668996838,0.20941059354762448,0.9607745423852093,663.4331958505186,9.776902887139107,0.4553818153612139,6.073233661168096,0.042728082936639544,0.20670772345667093,0.947506139163781,452.72929067460313,8.354662698412698,0.49648251600965343,5.978904392740663,0.042420379338801495,0.20596208228409785,0.9647461688471943,784.9194381456286,11.95559334845049,0.42101166103632304,6.207599405125455,0.041176036682881396,0.2029187933210756,0.9377062018562254
sampled_infeksi,448.05413385826773,9.08833661417323,0.4217198978633341,6.95241372694778,0.013658274631002384,0.1168686212419843,0.9579888806779803,772.0232470941132,13.961629796275465,0.30927023184899893,7.367290152408096,0.010757576062897147,0.10371873535141636,0.9256389742784537,408.86582341269843,9.95610119047619,0.3779562308456277,7.094310427655888,0.011732590171485261,0.10831708162374604,0.961267168341521,704.0356512975562,14.084152179390276,0.2819129783011978,7.407880365780547,0.010797866826433454,0.10391278471118678,0.9318014875723036
sampled_infeksi,888.2528297244095,10.519315944881889,0.338281712902151,7.490751846879726,0.0032376900691301383,0.056900703590818086,0.9232806963217028,1327.7693413323334,16.092425946756656,0.2242840805129299,7.928156558792402,0.0020213774365568384,0.044959731277631525,0.8825017525269669,440.17131696428567,9.433965773809524,0.32781048143777053,7.571969830764902,0.003245912351485733,0.056972908925960006,0.9617795632184983,778.5429579239103,12.94620811287478,0.2430379367079234,7.833690156179803,0.002109611329577976,0.0459305054356903,0.9312965135206723
sampled_infeksi,470.15059055118104,10.760580708661417,0.3482055785910765,7.339454464314077,0.003187935575089901,0.05646180633924052,0.9586172210302106,760.522309711286,15.656417947756529,0.2256608829724454,7.737921352310162,0.001856965417130633,0.04309252159169422,0.9317047700848888,358.1356646825397,10.504092261904761,0.3217509373283023,7.3951452671371944,0.0027671731308264048,0.05260392695252328,0.9683227267820066,599.3701184177376,14.550138573948098,0.23208335782978243,7.719686398086415,0.0019060543601929821,0.043658382473392,0.9460950856135898
sampled_infeksi,547.257750984252,6.955954724409448,0.5462179387962702,6.285204290927606,0.015350979432427615,0.12389906953818344,0.9571391122790216,1270.197662792151,12.938320209973753,0.40649005564190904,6.738571722705343,0.011907765060176129,0.10912270643718533,0.899329397242349,722.7582465277777,8.127790178571429,0.5064078460866708,6.407579787210634,0.015229470965903723,0.12340774273076922,0.9433600579538196,954.2620937263795,10.857205845301083,0.4196403948741445,6.685038930249771,0.012059931145643032,0.10981771781294233,0.9245130143931343
sampled_infeksi,630.8336614173229,7.928518700787404,0.483349844280707,6.539723917612471,0.017080852521080048,0.13069373558468686,0.9508318446740724,1426.322834645669,15.215473065866766,0.3502209423442655,7.010308137843163,0.01422565430164874,0.11927134736242707,0.8874597271347117,804.7841021825398,10.048735119047617,0.45175286057588876,6.704015754023927,0.017959060342163484,0.13401141870065955,0.9372352701890903,1090.613567649282,13.041635172587556,0.36348600460648184,6.951554726178563,0.014625258387931005,0.12093493452237448,0.9140368652679352
sampled_infeksi,661.322219488189,7.968996062992127,0.5287433301220763,5.857449339399857,0.04061324480070835,0.2015272805371728,0.9487909456297211,938.7865891763529,9.488626421697289,0.4978299979257246,5.945767141974919,0.0414728967527978,0.20364895470588057,0.9261201744868356,625.4705481150793,8.180245535714286,0.5141108594136701,5.910161307971983,0.04073057897927689,0.20181818297486698,0.9514690786660479,1246.2324892920133,13.532060972537165,0.4189602907046863,6.190921742642125,0.03888167437220215,0.1971843664497826,0.901481115932317
